time,open,high,low,close,VWAP,Upper Band #1,Lower Band #1,Volume
1761113340,6783.25,6783.5,6782.5,6783,6765.355891891329,6785.0567131181415,6745.655070664516,64
1761113400,6783,6783.75,6783,6783.25,6765.356488662013,6785.057255173324,6745.655722150703,65
1761113460,6784,6784.75,6783.75,6784.75,6765.357296553214,6785.058036337062,6745.656556769366,83
1761113520,6784.75,6785.25,6784.5,6784.5,6765.359425559619,6785.060131675264,6745.658719443974,215
1761113580,6784.75,6785.75,6784.5,6785.5,6765.360684895755,6785.061403050271,6745.659966741239,124
1761113640,6785.5,6785.75,6784.75,6785.25,6765.361598830178,6785.062325671299,6745.660871989057,90
1761113700,6785.5,6785.5,6784.5,6784.75,6765.36272697645,6785.063445413283,6745.662008539617,113
1761113760,6784.75,6786,6784.5,6786,6765.364022278072,6785.064769064067,6745.663275492077,126
1761113820,6786,6786,6785,6785.25,6765.364953798912,6785.0657170557315,6745.664190542093,91
1761113880,6785.5,6785.75,6785,6785.5,6765.365711235574,6785.066487852994,6745.664934618154,74
1761113940,6785.5,6785.75,6785.25,6785.5,6765.366029841786,6785.066813392132,6745.665246291441,31
1761114000,6785.75,6786,6785,6786,6765.366952065302,6785.06776325883,6745.666140871774,89
1761114060,6786,6786.5,6785.75,6786,6765.36856980236,6785.069462278964,6745.667677325756,153
1761114120,6786,6786.25,6785.25,6786,6765.3696978025055,6785.0706331671245,6745.6687624378865,108
1761114180,6786,6786.25,6785.5,6785.5,6765.370145050307,6785.071095575564,6745.6691945250495,43
1761114240,6785.75,6786.25,6785.75,6785.75,6765.370459623748,6785.071423370496,6745.6694958769995,30
1761114300,6785.5,6787.75,6784.75,6786.75,6765.379123874976,6785.080658422164,6745.677589327789,807
1761114360,6786.75,6787.25,6785.25,6786.75,6765.38518568005,6785.087117304091,6745.683254056009,565
1761114420,6787,6787.25,6786.5,6787,6765.386239781427,6785.088265103561,6745.684214459294,96
1761114480,6787,6787,6786.25,6786.25,6765.387036524252,6785.089117011619,6745.684956036885,74
1761114540,6786,6786,6784.75,6784.75,6765.391806272125,6785.093904919396,6745.689707624854,473
1761114600,6784.75,6785,6783.25,6783.75,6765.395467461411,6785.097356515184,6745.693578407637,386
1761114660,6783.5,6785.25,6782.75,6784.75,6765.398292527952,6785.1000571455,6745.696527910405,294
1761114720,6784.75,6784.75,6783,6783.25,6765.399800678302,6785.101451208606,6745.698150147999,162
1761114780,6783.25,6783.75,6782.5,6783.5,6765.400546557512,6785.102123344644,6745.69896977038,82
1761114840,6783.5,6784,6783,6783.5,6765.401542597776,6785.103034777296,6745.700050418256,108
1761114900,6784.25,6784.75,6783.5,6784.5,6765.403424842945,6785.104833590804,6745.702016095086,196
1761114960,6784.75,6786,6784.25,6785.25,6765.405941865956,6785.107358340308,6745.704525391605,250
1761115020,6785.75,6785.75,6785,6785.25,6765.406956985808,6785.108385011318,6745.705528960299,100
1761115080,6785.75,6786.75,6785.5,6786.5,6765.407912529594,6785.109394385355,6745.706430673833,90
1761115140,6786.5,6786.75,6786,6786.75,6765.408782758735,6785.110323994281,6745.707241523188,81
1761115200,6786.5,6787.25,6786.5,6786.75,6765.409721228286,6785.111341215636,6745.708101240936,86
1761115260,6786.5,6787,6786.5,6786.75,6765.410123392704,6785.111775541199,6745.708471244209,37
1761115320,6786.5,6788.75,6786.5,6788.25,6765.413868816023,6785.116006591275,6745.71173104077,328
1761115380,6788,6788.75,6788,6788.25,6765.415432715783,6785.117807885294,6745.7130575462725,134
1761115440,6788.25,6788.5,6787.5,6787.75,6765.416521166025,6785.119041310549,6745.714001021501,95
1761115500,6787.5,6787.5,6786.75,6787.5,6765.418555452925,6785.12128477602,6745.71582612983,183
1761115560,6787,6788.75,6786.75,6788.75,6765.420540085233,6785.123548173188,6745.7175319972785,172
1761115620,6788.5,6788.75,6786.75,6786.75,6765.421514281297,6785.12462981602,6745.718398746574,87
1761115680,6786.5,6786.75,6786,6786.75,6765.42347778149,6785.12672580755,6745.7202297554295,183
1761115740,6786.5,6787.5,6786.5,6787.5,6765.424484910172,6785.127832290302,6745.721137530043,91
1761115800,6787.5,6788.5,6787.25,6787.5,6765.426291600831,6785.129865215542,6745.72271798612,159
1761115860,6787.5,6787.75,6786.25,6786.75,6765.427549371908,6785.131232264619,6745.723866479197,115
1761115920,6786.75,6787.25,6786.75,6787.25,6765.42780285934,6785.131509732182,6745.724095986498,23
1761115980,6787.25,6787.25,6786.5,6786.75,6765.428173243225,6785.13191083105,6745.724435655399,34
1761116040,6786.5,6787.5,6786.25,6787.25,6765.430302818265,6785.134233450504,6745.726372186025,194
1761116100,6787.5,6788,6787,6787,6765.431138716082,6785.1351579392185,6745.727119492946,75
1761116160,6786.75,6787,6786.25,6787,6765.431594324493,6785.135649467572,6745.727539181414,42
1761116220,6786.75,6787.25,6786.25,6786.75,6765.432190925107,6785.136293087878,6745.728088762336,55
1761116280,6786.25,6786.25,6785.25,6785.75,6765.433720857257,6785.137869892139,6745.729571822375,148
1761116340,6786,6786.5,6785,6785.5,6765.435738319724,6785.139940686244,6745.731535953204,196
1761116400,6785.5,6786,6782.5,6783.75,6765.4420732523795,6785.145925272695,6745.738221232064,668
1761116460,6783.5,6784,6782.75,6783,6765.444907457538,6785.148472044689,6745.741342870387,313
1761116520,6782.75,6782.75,6780.5,6780.75,6765.447443840173,6785.150458181689,6745.744429498657,314
1761116580,6780.75,6780.75,6779,6779.25,6765.450631128418,6785.152587031013,6745.748675225822,441
1761116640,6779,6779.75,6778.25,6779.5,6765.45316833911,6785.154184982322,6745.752151695898,364
1761116700,6779.5,6779.75,6778.5,6778.5,6765.455466866035,6785.1555870440025,6745.755346688067,336
1761116760,6778.5,6779,6778,6778,6765.456480996457,6785.1561569182095,6745.756805074704,155
1761116820,6778.25,6779.25,6777.5,6779.25,6765.457675556119,6785.156861265806,6745.758489846433,178
1761116880,6779.5,6780.25,6778.25,6780.25,6765.459763488321,6785.1582417883,6745.761285188342,291
1761116940,6779.75,6780.5,6779.25,6779.5,6765.462477697074,6785.160069589465,6745.764885804683,374
1761117000,6779.75,6780.75,6779.5,6780.5,6765.464377429191,6785.161417051845,6745.7673378065365,253
1761117060,6780.75,6780.75,6779.25,6779.5,6765.466390920985,6785.162784797068,6745.769997044902,276
1761117120,6779.25,6779.5,6776.5,6776.75,6765.469127894,6785.1641388953685,6745.774116892631,445
1761117180,6777,6777.5,6776.5,6777,6765.470503188405,6785.1647422065935,6745.776264170217,235
1761117240,6777,6777.5,6776.5,6777,6765.471152681481,6785.16502708079,6745.777278282171,111
1761117300,6777,6778,6776.25,6776.5,6765.472668542825,6785.165679209111,6745.779657876539,261
1761117360,6776.75,6778,6775.25,6778,6765.474700824161,6785.166586962299,6745.782814686023,345
1761117420,6778.5,6778.75,6777.25,6777.5,6765.475841886452,6785.167176981549,6745.784506791355,182
1761117480,6777.25,6777.25,6776,6777,6765.476899879075,6785.167613869863,6745.786185888287,185
1761117540,6777,6779.75,6777,6779,6765.478628211949,6785.168619018207,6745.788637405692,260
1761117600,6779,6779.75,6778.75,6779.25,6765.480220535608,6785.169629778296,6745.79081129292,228
1761117660,6779.5,6779.75,6777.25,6777.5,6765.481211244548,6785.170170836289,6745.792251652807,154
1761117720,6777.75,6779.25,6777.5,6778.5,6765.482345929017,6785.17081467291,6745.793877185125,173
1761117780,6778.25,6779.25,6778,6779.25,6765.483286832038,6785.1713808017175,6745.795192862359,139
1761117840,6779,6779.75,6778.75,6779.5,6765.484192625568,6785.171961371427,6745.7964238797085,129
1761117900,6779.75,6781.5,6779.75,6781.5,6765.486633299325,6785.173801631121,6745.799464967529,312
1761117960,6781,6781.75,6780.75,6781,6765.488580356559,6785.175301642806,6745.801859070313,245
1761118020,6781,6781.5,6780.5,6781.25,6765.489900204393,6785.176311116234,6745.8034892925525,167
1761118080,6781.5,6782,6781.25,6781.75,6765.490703591978,6785.176955723894,6745.8044514600615,98
1761118140,6782,6783,6782,6783,6765.49224409564,6785.178285374214,6745.806202817065,177
1761118200,6782.75,6783.25,6782.5,6782.5,6765.4934857759345,6785.179363077246,6745.807608474623,142
1761118260,6782.75,6783,6782.5,6782.75,6765.4942901494815,6785.180061181993,6745.80851911697,92
1761118320,6782.75,6783.25,6782.75,6782.75,6765.494607923842,6785.180340043931,6745.808875803752,36
1761118380,6782.75,6782.75,6781.25,6781.5,6765.497554371995,6785.182733992002,6745.812374751988,356
1761118440,6781.5,6782,6780.75,6781.25,6765.498412654581,6785.18340402041,6745.813421288753,107
1761118500,6781.5,6782,6781.25,6781.25,6765.499085367848,6785.183936357705,6745.814234377992,83
1761118560,6781.25,6781.75,6781.25,6781.75,6765.499867427194,6785.184559341239,6745.8151755131485,96
1761118620,6782,6782.75,6782,6782.5,6765.500895539988,6785.185431035515,6745.816360044461,120
1761118680,6782.5,6782.5,6782,6782.25,6765.501726801044,6785.186127454829,6745.817326147259,98
1761118740,6782.25,6782.75,6782.25,6782.5,6765.502251899802,6785.186575230443,6745.817928569161,61
1761118800,6782.25,6783.5,6782.25,6782.25,6765.503216692303,6785.187407423341,6745.819025961265,111
1761118860,6782.25,6783.5,6782.25,6783.5,6765.504222598039,6785.188299346075,6745.8201458500025,113
1761118920,6783.5,6783.75,6782.25,6782.5,6765.505398331012,6785.189324822909,6745.821471839115,134
1761118980,6782.5,6782.5,6780.75,6781.5,6765.5087597073325,6785.192001059311,6745.825518355354,413
1761119040,6782,6782.5,6781.25,6781.5,6765.509655811595,6785.19272383645,6745.82658778674,109
1761119100,6781.5,6782.25,6781.25,6782.25,6765.510361710582,6785.193300502162,6745.827422919003,85
1761119160,6782.25,6782.75,6781,6781,6765.51141927084,6785.1941422880345,6745.828696253645,130
1761119220,6781.25,6782,6781,6781.75,6765.512021204523,6785.194621382876,6745.82942102617,74
1761119280,6782,6782.25,6781.5,6781.75,6765.512665495211,6785.195144304389,6745.830186686033,78
1761119340,6781.75,6782,6781.5,6782,6765.513053697092,6785.195459367529,6745.830648026655,47
1761119400,6782.25,6782.5,6782,6782,6765.513652071571,6785.19595727966,6745.831346863482,71
1761119460,6782,6782.75,6781.75,6782.5,6765.514613855724,6785.196767252714,6745.832460458733,113
1761119520,6782.5,6783.25,6782,6782,6765.516418355999,6785.198295821094,6745.8345408909045,211
1761119580,6781.75,6782.5,6781.75,6782.5,6765.51675702477,6785.198579285987,6745.834934763554,40
1761119640,6782.5,6783.25,6782.25,6782.25,6765.517309660006,6785.199052854555,6745.835566465456,64
1761119700,6782.25,6782.5,6781.75,6782,6765.517770638932,6785.199433990081,6745.836107287783,55
1761119760,6782,6782.75,6782,6782.5,6765.519335116429,6785.200758991461,6745.837911241397,183
1761119820,6782.5,6782.75,6782,6782.25,6765.520058104522,6785.201367650611,6745.838748558433,85
1761119880,6782,6782.5,6782,6782.25,6765.520489717631,6785.201728826222,6745.8392506090395,51
1761119940,6782.25,6782.25,6781.5,6782,6765.520904415338,6785.202067366645,6745.839741464031,50
1761120000,6781.75,6782.25,6781,6781.75,6765.522292734005,6785.203178940937,6745.841406527073,170
1761120060,6781.75,6781.75,6779.75,6780,6765.524080403341,6785.204472246987,6745.843688559695,236
1761120120,6779.75,6781,6779.25,6780.5,6765.526157971125,6785.20593869096,6745.8463772512905,279
1761120180,6780.75,6781.5,6780.5,6781,6765.526807392528,6785.206430445013,6745.847184340043,83
1761120240,6781,6781,6780.5,6781,6765.527542633537,6785.206978950815,6745.84810631626,95
1761120300,6780.75,6781,6779.25,6780.75,6765.529151990344,6785.208124079441,6745.8501799012465,215
1761120360,6781,6781.25,6780.5,6780.75,6765.530119098279,6785.208845437677,6745.851392758881,125
1761120420,6780.75,6781,6780,6780.5,6765.5309363827,6785.209436380944,6745.852436384456,108
1761120480,6780.25,6780.5,6778.75,6778.75,6765.532331695964,6785.210326300886,6745.854337091042,200
1761120540,6778.75,6779,6778,6778.75,6765.533136451751,6785.210791209598,6745.855481693903,122
1761120600,6778.5,6778.75,6777.75,6778.25,6765.533875568497,6785.211197297783,6745.856553839211,115
1761120660,6778,6778,6776.75,6777.75,6765.535870969651,6785.2121586520625,6745.85958328724,330
1761120720,6777.75,6777.75,6775,6775,6765.537848176161,6785.212783429937,6745.862912922385,377
1761120780,6775.25,6775.75,6774.25,6775.25,6765.539993734989,6785.213238079946,6745.866749390033,445
1761120840,6775.25,6775.75,6775,6775.25,6765.540725787905,6785.213417030968,6745.868034544842,148
1761120900,6775,6775.5,6773.25,6773.25,6765.543015233262,6785.213536314933,6745.872494151591,536
1761120960,6773.25,6774.5,6772.5,6774.5,6765.545099358128,6785.21358689841,6745.876611817846,498
1761121020,6774.25,6775,6774.25,6774.5,6765.545833867527,6785.213690949809,6745.877976785246,161
1761121080,6774.25,6774.5,6773.75,6774.5,6765.546484063607,6785.2137504124485,6745.879217714765,148
1761121140,6774.5,6774.75,6773.75,6774,6765.547210590663,6785.213807333716,6745.880613847609,167
1761121200,6774,6774,6772.25,6772.25,6765.5480121285445,6785.213675561279,6745.88234869581,218
1761121260,6772.25,6773.75,6772,6773.75,6765.548646432095,6785.2136140611,6745.883678803089,165
1761121320,6773.5,6773.75,6772.75,6773.25,6765.549147692524,6785.213573491531,6745.884721893516,129
1761121380,6773.25,6774.5,6773,6774.25,6765.550333865715,6785.213618156621,6745.88704957481,281
1761121440,6774,6775,6773.5,6774.75,6765.550875053479,6785.213681234987,6745.888068871971,121
1761121500,6774.5,6774.5,6774,6774,6765.55114885793,6785.213702587468,6745.888595128391,63
1761121560,6774.25,6774.5,6773,6773.5,6765.551771059772,6785.213699427558,6745.889842691987,152
1761121620,6773.5,6774.75,6773.5,6774.25,6765.552218604197,6785.213734289167,6745.890702919227,103
1761121680,6774.75,6775,6774.25,6774.75,6765.553234439145,6785.213889863004,6745.892579015286,221
1761121740,6774.75,6775,6774.25,6774.75,6765.553818097054,6785.21397920922,6745.893656984888,127
1761121800,6775.25,6776.25,6774.75,6775.75,6765.555046966334,6785.214317036427,6745.895776896241,243
1761121860,6775.75,6776.5,6775.25,6776.5,6765.5567560468635,6785.214887981297,6745.89862411243,322
1761121920,6776.25,6776.25,6775,6775.75,6765.557260603358,6785.215031731034,6745.8994894756825,99
1761121980,6776,6776.25,6774,6774,6765.558145645178,6785.215177391645,6745.901113898712,191
1761122040,6774.5,6775,6773.75,6774.75,6765.5588126706,6785.215262942892,6745.902362398308,148
1761122100,6774.75,6775.75,6774.5,6775.5,6765.5595599585995,6785.215436570521,6745.903683346678,153
1761122160,6775.5,6775.75,6775,6775.5,6765.5602107048435,6785.215601648769,6745.904819760918,131
1761122220,6775,6775.75,6775,6775.25,6765.560589930872,6785.215693805513,6745.905486056231,77
1761122280,6775,6775.5,6775,6775.5,6765.561136555565,6785.2158266219185,6745.906446489212,111
1761122340,6775.25,6775.75,6774.25,6774.75,6765.561461831672,6785.21588762846,6745.907036034884,69
1761122400,6774.5,6774.75,6774,6774.25,6765.561753545104,6785.215917624937,6745.907589465271,66
1761122460,6774.25,6774.25,6773.5,6774.25,6765.562051160337,6785.215932525196,6745.908169795479,70
1761122520,6774,6774,6773,6774,6765.5625044084645,6785.215929646373,6745.909079170556,111
1761122580,6773.75,6773.75,6772.75,6773.75,6765.563054411237,6785.215901398173,6745.910207424302,139
1761122640,6773.75,6774.25,6773.5,6774.25,6765.563441184941,6785.215920714303,6745.91096165558,91
1761122700,6774,6775.25,6773.75,6775.25,6765.564593385372,6785.216109724827,6745.913077045917,249
1761122760,6775.5,6775.5,6774.75,6774.75,6765.565187430059,6785.216227745161,6745.914147114958,125
1761122820,6774.75,6775,6773.75,6774.75,6765.565700425901,6785.216293215735,6745.915107636067,114
1761122880,6774.75,6774.75,6773.75,6774.25,6765.566150903333,6785.216333561017,6745.91596824565,103
1761122940,6774.25,6775.25,6774,6775,6765.566576397356,6785.216403274735,6745.916749519976,92
1761123000,6774.75,6775.25,6774.5,6775,6765.567047238958,6785.216491376895,6745.917603101022,100
1761123060,6775,6775,6774.5,6774.75,6765.567481897955,6785.216562558091,6745.918401237819,94
1761123120,6774.75,6774.75,6773.75,6773.75,6765.567846372232,6785.216585521274,6745.919107223191,85
1761123180,6774,6774.25,6772.25,6772.25,6765.568934100845,6785.216422445975,6745.921445755715,294
1761123240,6772.25,6774,6772,6773.75,6765.569904601719,6785.216341372395,6745.923467831043,251
1761123300,6773.75,6775.5,6773.75,6775.25,6765.570468799536,6785.216440276124,6745.924497322948,121
1761123360,6775.25,6776.25,6775.25,6776.25,6765.571036419571,6785.2166184324105,6745.925454406732,109
1761123420,6776.25,6776.25,6775.25,6776.25,6765.571520669998,6785.21677040251,6745.926270937486,93
1761123480,6776.5,6776.75,6776,6776.5,6765.572530380343,6785.2171442706285,6745.927916490057,185
1761123540,6776.25,6776.5,6775,6775.75,6765.57434320328,6785.217677000265,6745.931009406294,354
1761123600,6775.75,6775.75,6774.75,6774.75,6765.57488861774,6785.2177910663295,6745.93198616915,114
1761123660,6775,6776,6774.25,6774.25,6765.575447577396,6785.217888792142,6745.933006362649,120
1761123720,6774.5,6774.5,6773,6773,6765.576268794781,6785.217857861502,6745.93467972806,206
1761123780,6773.25,6774,6773,6773.5,6765.576727167353,6785.217840566387,6745.935613768319,115
1761123840,6773.5,6774.25,6773.5,6774.25,6765.576968676908,6785.217852287858,6745.936085065959,57
1761123900,6774.25,6774.5,6772,6772,6765.577702260899,6785.217728551425,6745.937675970373,201
1761123960,6772,6772.75,6772,6772.75,6765.57823839329,6785.217598586765,6745.938878199815,154
1761124020,6773,6773.25,6772.25,6772.75,6765.57865676234,6785.217520496896,6745.939793027784,116
1761124080,6773,6773,6772.25,6773,6765.578880353369,6785.2174787538615,6745.940281952876,62
1761124140,6773,6773.25,6772.5,6772.75,6765.579062753828,6785.21744795271,6745.940677554946,50
1761124200,6772.75,6772.75,6772.25,6772.25,6765.579358442621,6785.217370485312,6745.94134639993,86
1761124260,6772.25,6772.75,6772,6772.25,6765.579762564989,6785.217256572783,6745.942268557195,119
1761124320,6772,6772,6770.25,6770.75,6765.581035012019,6785.216399435182,6745.945670588856,467
1761124380,6770.5,6771.75,6769.75,6771.75,6765.582312596942,6785.215576292229,6745.949048901654,462
1761124440,6771.75,6772.25,6770.75,6772,6765.582927165498,6785.215294499663,6745.9505598313335,201
1761124500,6772,6772.25,6770.5,6770.75,6765.583404141766,6785.215000762718,6745.951807520813,170
1761124560,6771,6771,6770.5,6770.75,6765.583827277035,6785.214675662053,6745.952978892017,163
1761124620,6770.5,6770.5,6769.5,6769.75,6765.584145096666,6785.214308566476,6745.953981626857,146
1761124680,6769.5,6770.5,6768.5,6770,6765.584663955342,6785.213633911062,6745.955693999622,253
1761124740,6770.25,6770.75,6770,6770.5,6765.58488725857,6785.213431132518,6745.956343384622,92
1761124800,6770.75,6771.5,6770.5,6771.5,6765.58534144311,6785.213151297619,6745.957531588601,162
1761124860,6771.5,6773.25,6771,6772.5,6765.586452632886,6785.2128147962385,6745.9600904695335,332
1761124920,6772.5,6773,6772.5,6772.75,6765.586823155863,6785.212745359849,6745.960900951878,103
1761124980,6772.75,6774,6772.75,6774,6765.587357194791,6785.212732830867,6745.961981558716,133
1761125040,6774,6774.5,6773,6774,6765.590064255556,6785.212786842729,6745.967341668384,654
1761125100,6774.25,6774.75,6774.25,6774.5,6765.590542790003,6785.212847060918,6745.968238519089,107
1761125160,6774.5,6774.5,6773.75,6774.25,6765.59110236837,6785.2128887471,6745.969315989641,130
1761125220,6774.5,6775,6774.25,6775,6765.5918286287815,6785.213006522939,6745.970650734624,158
1761125280,6775,6775.25,6774.5,6775,6765.592282553643,6785.213090730882,6745.971474376403,97
1761125340,6775.25,6776.25,6773.75,6775,6765.595161622883,6785.213657370971,6745.976665874795,610
1761125400,6775,6775.25,6773,6774.75,6765.597055048357,6785.2138467906025,6745.980263306112,432
1761125460,6775,6775.25,6773.75,6774.5,6765.597800737254,6785.213940139982,6745.9816613345265,167
1761125520,6774.5,6775.25,6774.25,6775.25,6765.59840829228,6785.2140525429695,6745.98276404159,130
1761125580,6775.25,6775.75,6775,6775.5,6765.599141906052,6785.214236899958,6745.9840469121455,149
1761125640,6775.25,6776,6775,6775.75,6765.599767715968,6785.214407227331,6745.985128204604,125
1761125700,6776,6776.25,6775.75,6775.75,6765.600714345271,6785.214702904011,6745.986725786531,183
1761125760,6776,6777,6776,6776.5,6765.601747102784,6785.215093312124,6745.988400893445,189
1761125820,6776.75,6777.5,6776.5,6777.25,6765.602938524999,6785.215615794125,6745.9902612558735,207
1761125880,6777,6777,6776.25,6776.75,6765.603942294793,6785.216012956447,6745.991871633139,181
1761125940,6776.75,6776.75,6775.75,6776,6765.604508782494,6785.216206076751,6745.992811488237,107
1761126000,6776.25,6776.5,6775.75,6776.5,6765.605266406804,6785.2164714362925,6745.994061377315,142
1761126060,6776.5,6777,6776.25,6776.75,6765.605704352089,6785.216644657856,6745.9947640463215,79
1761126120,6776.75,6777,6776,6776,6765.60617744879,6785.216814714856,6745.995540182724,88
1761126180,6776.25,6776.5,6774.5,6775,6765.607737108007,6785.217188891178,6745.998285324837,320
1761126240,6775,6775.25,6774,6774,6765.60825791083,6785.217246982203,6745.999268839457,118
1761126300,6774.25,6775,6773.25,6773.75,6765.609077719477,6785.217284354603,6746.00087108435,195
1761126360,6773.75,6774.25,6773.25,6773.25,6765.609377332615,6785.217276521168,6746.001478144061,75
1761126420,6773,6774,6773,6773.25,6765.609952236265,6785.217243930251,6746.002660542278,147
1761126480,6773.25,6773.5,6773,6773.5,6765.6101572813,6785.217229084308,6746.003085478293,53
1761126540,6773.75,6774,6773,6773.75,6765.610508729084,6785.21721985542,6746.003797602749,88
1761126600,6773.75,6774.75,6773.5,6774.5,6765.610867894896,6785.2172505958715,6746.00448519392,83
1761126660,6774.75,6774.75,6774.25,6774.5,6765.610956940756,6785.217261624813,6746.0046522567,20
1761126720,6774.75,6776.5,6774.75,6775.25,6765.612071266652,6785.217552276275,6746.006590257029,225
1761126780,6775,6775.75,6775,6775.75,6765.612299053471,6785.21761167844,6746.006986428502,46
1761126840,6775.75,6775.75,6775.25,6775.75,6765.6126635661385,6785.217710522105,6746.007616610172,73
1761126900,6776,6778.25,6776,6778,6765.614661228403,6785.218650500287,6746.010671956518,338
1761126960,6777.75,6778.5,6776.5,6776.75,6765.618732033295,6785.220499425673,6746.016964640917,699
1761127020,6777.25,6778.5,6776.75,6778.25,6765.61956955132,6785.220925849428,6746.018213253212,137
1761127080,6778.25,6778.75,6778,6778.5,6765.621305017506,6785.221898629253,6746.020711405758,271
1761127140,6778.25,6778.75,6778.25,6778.5,6765.62248430197,6785.222567900256,6746.022400703684,183
1761127200,6778.75,6779.25,6777.25,6778.25,6765.625377508979,6785.22414745774,6746.026607560218,458
1761127260,6778.25,6778.25,6776.75,6777,6765.62655465294,6785.224690906228,6746.028418399653,201
1761127320,6777,6778,6776.75,6777.75,6765.627231685087,6785.225014262406,6746.029449107768,114
1761127380,6777.75,6778.75,6777.25,6778.5,6765.629351260797,6785.226155459073,6746.032547062521,338
1761127440,6778.75,6778.75,6777.75,6778,6765.630410779966,6785.226725808898,6746.034095751034,169
1761127500,6778,6778.5,6778,6778.25,6765.630909288636,6785.226997769743,6746.034820807528,79
1761127560,6778.25,6778.5,6777.75,6777.75,6765.63132985286,6785.2272179133815,6746.035441792339,68
1761127620,6778,6778.25,6777.5,6777.75,6765.6317325201835,6785.227422609127,6746.03604243124,66
1761127680,6777.75,6777.75,6776.75,6777.5,6765.632188866187,6785.227633100121,6746.0367446322525,78
1761127740,6777.25,6778.25,6777.25,6777.75,6765.632522084833,6785.227799926357,6746.037244243309,55
1761127800,6778,6778.5,6777.5,6777.75,6765.632958128798,6785.228024858389,6746.037891399207,71
1761127860,6778,6778.5,6777.75,6778.25,6765.633221305096,6785.228166477903,6746.03827613229,42
1761127920,6778.5,6779,6778,6778.75,6765.633965804389,6785.228593721972,6746.039337886806,115
1761127980,6778.75,6778.75,6778,6778.25,6765.634632367875,6785.228962032438,6746.040302703313,105
1761128040,6778.5,6778.75,6778,6778.5,6765.635086009651,6785.229215923882,6746.0409560954195,71
1761128100,6778.5,6779,6778.5,6779,6765.636603230791,6785.230117828864,6746.043088632717,230
1761128160,6779.25,6779.75,6778.75,6779.5,6765.637972245989,6785.230986085708,6746.04495840627,200
1761128220,6779.5,6780.5,6779.5,6780.25,6765.639466468235,6785.232017722649,6746.04691521382,207
1761128280,6780,6780.75,6779.5,6780,6765.640375843482,6785.232645509535,6746.048106177428,126
1761128340,6779.75,6779.75,6778.25,6778.5,6765.642241176152,6785.233753712294,6746.050728640011,283
1761128400,6778.5,6780.25,6778.5,6780,6765.643341567843,6785.234472388459,6746.052210747227,158
1761128460,6780.25,6780.25,6779.5,6780,6765.644190044149,6785.235047631345,6746.053332456952,119
1761128520,6779.75,6780.5,6779.75,6780.25,6765.644530998273,6785.235284981021,6746.053777015524,47
1761128580,6780.25,6781.25,6780.25,6781,6765.64577519543,6785.23620905956,6746.055341331301,164
1761128640,6781,6781,6780,6780.5,6765.646672894845,6785.236855108448,6746.056490681242,121
1761128700,6780.75,6780.75,6780.25,6780.5,6765.647155085271,6785.237202108899,6746.057108061644,65
1761128760,6780.5,6780.75,6780,6780,6765.647505151149,6785.2374478339125,6746.057562468385,48
1761128820,6779.75,6780.5,6779.75,6780.5,6765.647847907724,6785.2376884216965,6746.058007393752,47
1761128880,6780,6780.75,6780,6780,6765.648664624496,6785.238261666049,6746.059067582943,112
1761128940,6780.25,6781.25,6780,6781.25,6765.648899694317,6785.238436209309,6746.059363179325,31
1761129000,6781,6782,6780.75,6781.75,6765.6503718776,6785.239594255096,6746.061149500105,186
1761129060,6782,6782,6780.5,6781,6765.651650156764,6785.240571832229,6746.062728481299,165
1761129120,6781.25,6781.75,6780.75,6781.75,6765.653287223591,6785.241850503124,6746.064723944059,208
1761129180,6781.5,6781.75,6780,6781.5,6765.661009749739,6785.2477110581685,6746.074308441309,1003
1761129240,6781.75,6781.75,6781,6781.25,6765.666192908302,6785.251728290081,6746.080657526523,663
1761129300,6781,6781.75,6780.75,6781.5,6765.66697438431,6785.252333851761,6746.0816149168595,100
1761129360,6781.5,6781.75,6781,6781,6765.667790485953,6785.2529617453865,6746.08261922652,105
1761129420,6781.25,6781.25,6780.75,6781,6765.668386951855,6785.253410713733,6746.083363189977,78
1761129480,6780.75,6781.5,6780.75,6781.5,6765.66888430492,6785.253793335078,6746.0839752747615,64
1761129540,6781.25,6782,6781.25,6781.75,6765.66939492549,6785.254199939116,6746.084589911865,64
1761129600,6781.5,6782.5,6781.5,6782.5,6765.670447985021,6785.255071420003,6746.085824550039,128
1761129660,6782.5,6782.75,6781.5,6781.5,6765.675210464492,6785.258938076383,6746.091482852601,588
1761129720,6781.75,6781.75,6780.5,6781,6765.677046154677,6785.260329238081,6746.093763071272,239
1761129780,6780.75,6782,6780.75,6781.75,6765.678103008938,6785.261159014627,6746.0950470032485,134
1761129840,6782,6782.5,6781.5,6782.5,6765.679220682652,6785.262083468968,6746.0963578963365,136
1761129900,6782.25,6782.5,6782,6782.25,6765.679906165139,6785.262653921153,6746.097158409125,83
1761129960,6782.25,6782.25,6781.25,6782,6765.680864155679,6785.263426316565,6746.0983019947935,119
1761130020,6782,6782.75,6782,6782.75,6765.6815179346995,6785.263980246073,6746.099055623326,78
1761130080,6782.5,6782.75,6782,6782,6765.682021588428,6785.264399324285,6746.099643852572,61
1761130140,6782,6782.5,6782,6782.25,6765.682417884591,6785.264729062921,6746.100106706261,48
1761130200,6782.5,6782.75,6781.75,6781.75,6765.683292340304,6785.265447653561,6746.101137027048,107
1761130260,6782,6782.25,6781.75,6782,6765.683755766956,6785.265826062204,6746.101685471708,57
